episode,done,steps,return,epsilon,num_states
0,1,384,1.0,1.0,56
1,1,1426,1.0,0.999,174
2,0,2000,0.0,0.998001,205
3,0,2000,0.0,0.997002999,301
4,0,2000,0.0,0.996005996001,472
5,0,2000,0.0,0.995009990004999,571
6,0,2000,0.0,0.994014980014994,662
7,0,2000,0.0,0.993020965034979,719
8,0,2000,0.0,0.9920279440699441,744
9,0,2000,0.0,0.9910359161258742,818
10,0,2000,0.0,0.9900448802097482,841
11,0,2000,0.0,0.9890548353295385,858
12,0,2000,0.0,0.988065780494209,920
13,0,2000,0.0,0.9870777147137147,923
14,0,2000,0.0,0.986090636999001,958
15,1,224,1.0,0.9851045463620021,958
16,0,2000,0.0,0.98411944181564,959
17,0,2000,0.0,0.9831353223738244,981
18,1,1476,1.0,0.9821521870514506,1028
19,0,2000,0.0,0.9811700348643991,1033
20,0,2000,0.0,0.9801888648295347,1046
21,1,1938,1.0,0.9792086759647052,1103
22,0,2000,0.0,0.9782294672887405,1105
23,0,2000,0.0,0.9772512378214517,1117
24,0,2000,0.0,0.9762739865836303,1166
25,0,2000,0.0,0.9752977125970467,1171
26,0,2000,0.0,0.9743224148844496,1174
27,1,1908,1.0,0.9733480924695651,1219
28,0,2000,0.0,0.9723747443770956,1222
29,1,548,1.0,0.9714023696327185,1222
30,0,2000,0.0,0.9704309672630859,1222
31,1,1778,1.0,0.9694605362958227,1267
32,1,1740,1.0,0.9684910757595269,1267
33,0,2000,0.0,0.9675225846837673,1276
34,0,2000,0.0,0.9665550620990835,1280
35,0,2000,0.0,0.9655885070369844,1281
36,0,2000,0.0,0.9646229185299474,1286
37,0,2000,0.0,0.9636582956114175,1286
38,0,2000,0.0,0.9626946373158061,1302
39,1,1378,1.0,0.9617319426784903,1302
40,1,800,1.0,0.9607702107358118,1304
41,0,2000,0.0,0.959809440525076,1304
42,1,872,1.0,0.9588496310845509,1304
43,0,2000,0.0,0.9578907814534664,1306
44,0,2000,0.0,0.9569328906720129,1306
45,0,2000,0.0,0.9559759577813409,1307
46,1,1860,1.0,0.9550199818235596,1318
47,1,1266,1.0,0.9540649618417361,1318
48,0,2000,0.0,0.9531108968798944,1318
49,0,2000,0.0,0.9521577859830145,1318
50,0,2000,0.0,0.9512056281970315,1318
51,0,2000,0.0,0.9502544225688344,1318
52,0,2000,0.0,0.9493041681462656,1350
53,0,2000,0.0,0.9483548639781193,1363
54,0,2000,0.0,0.9474065091141411,1377
55,1,1686,1.0,0.946459102605027,1377
56,0,2000,0.0,0.9455126435024219,1377
57,0,2000,0.0,0.9445671308589195,1377
58,1,946,1.0,0.9436225637280606,1377
59,1,1452,1.0,0.9426789411643326,1377
60,0,2000,0.0,0.9417362622231683,1377
61,1,1136,1.0,0.9407945259609451,1384
62,0,2000,0.0,0.9398537314349842,1384
63,1,1598,1.0,0.9389138777035492,1384
64,1,1116,1.0,0.9379749638258457,1384
65,1,258,1.0,0.9370369888620198,1384
66,1,852,1.0,0.9360999518731578,1384
67,1,1748,1.0,0.9351638519212846,1384
68,1,1248,1.0,0.9342286880693633,1388
69,1,1834,1.0,0.933294459381294,1409
70,1,1334,1.0,0.9323611649219127,1421
71,1,1548,1.0,0.9314288037569908,1421
72,1,1006,1.0,0.9304973749532338,1421
73,1,400,1.0,0.9295668775782806,1421
74,1,1022,1.0,0.9286373107007023,1422
75,1,436,1.0,0.9277086733900016,1422
76,0,2000,0.0,0.9267809647166116,1422
77,0,2000,0.0,0.925854183751895,1436
78,0,2000,0.0,0.9249283295681431,1436
79,1,1484,1.0,0.9240034012385749,1438
80,1,550,1.0,0.9230793978373364,1438
81,1,440,1.0,0.9221563184394991,1438
82,0,2000,0.0,0.9212341621210596,1447
83,1,966,1.0,0.9203129279589385,1447
84,1,426,1.0,0.9193926150309796,1447
85,1,1840,1.0,0.9184732224159486,1447
86,1,1054,1.0,0.9175547491935327,1447
87,0,2000,0.0,0.9166371944443392,1452
88,1,326,1.0,0.9157205572498949,1452
89,1,1188,1.0,0.914804836692645,1452
90,1,1316,1.0,0.9138900318559524,1452
91,0,2000,0.0,0.9129761418240965,1452
92,1,1552,1.0,0.9120631656822724,1452
93,1,600,1.0,0.9111511025165902,1452
94,1,358,1.0,0.9102399514140735,1452
95,1,810,1.0,0.9093297114626595,1452
96,1,312,1.0,0.9084203817511969,1452
97,1,638,1.0,0.9075119613694457,1452
98,1,1740,1.0,0.9066044494080763,1453
99,0,2000,0.0,0.9056978449586682,1453
100,1,1504,1.0,0.9047921471137096,1462
101,1,188,1.0,0.9038873549665959,1462
102,1,804,1.0,0.9029834676116293,1462
103,0,2000,0.0,0.9020804841440176,1463
104,1,746,1.0,0.9011784036598737,1463
105,1,1330,1.0,0.9002772252562138,1463
106,1,1546,1.0,0.8993769480309576,1463
107,1,748,1.0,0.8984775710829266,1463
108,1,522,1.0,0.8975790935118436,1463
109,1,220,1.0,0.8966815144183318,1463
110,1,828,1.0,0.8957848329039134,1463
111,1,150,1.0,0.8948890480710096,1463
112,0,2000,0.0,0.8939941590229386,1463
113,0,2000,0.0,0.8931001648639156,1463
114,1,864,1.0,0.8922070646990518,1463
115,1,728,1.0,0.8913148576343527,1463
116,1,190,1.0,0.8904235427767183,1463
117,1,966,1.0,0.8895331192339416,1463
118,1,724,1.0,0.8886435861147077,1463
119,1,460,1.0,0.887754942528593,1463
120,1,1344,1.0,0.8868671875860644,1463
121,1,834,1.0,0.8859803203984784,1464
122,1,194,1.0,0.88509434007808,1464
123,1,520,1.0,0.8842092457380019,1464
124,1,848,1.0,0.8833250364922639,1464
125,0,2000,0.0,0.8824417114557717,1464
126,1,566,1.0,0.8815592697443159,1464
127,1,990,1.0,0.8806777104745716,1464
128,1,724,1.0,0.8797970327640969,1464
129,1,258,1.0,0.8789172357313328,1464
130,1,280,1.0,0.8780383184956015,1464
131,1,366,1.0,0.8771602801771059,1464
132,1,954,1.0,0.8762831198969288,1464
133,1,1046,1.0,0.8754068367770318,1464
134,1,142,1.0,0.8745314299402548,1464
135,1,722,1.0,0.8736568985103146,1464
136,1,430,1.0,0.8727832416118043,1464
137,1,804,1.0,0.8719104583701925,1464
138,1,712,1.0,0.8710385479118223,1464
139,1,1066,1.0,0.8701675093639105,1465
140,1,844,1.0,0.8692973418545467,1465
141,1,1702,1.0,0.8684280445126921,1465
142,1,110,1.0,0.8675596164681794,1465
143,1,154,1.0,0.8666920568517111,1465
144,1,194,1.0,0.8658253647948594,1465
145,1,422,1.0,0.8649595394300645,1465
146,1,1030,1.0,0.8640945798906344,1465
147,1,384,1.0,0.8632304853107438,1465
148,1,492,1.0,0.862367254825433,1465
149,1,706,1.0,0.8615048875706075,1465
150,1,382,1.0,0.8606433826830369,1465
151,1,706,1.0,0.8597827393003539,1465
152,1,666,1.0,0.8589229565610536,1465
153,1,808,1.0,0.8580640336044925,1465
154,1,796,1.0,0.857205969570888,1465
155,1,498,1.0,0.8563487636013172,1465
156,1,412,1.0,0.8554924148377159,1465
157,1,190,1.0,0.8546369224228781,1465
158,1,292,1.0,0.8537822855004553,1465
159,1,422,1.0,0.8529285032149548,1465
160,1,570,1.0,0.8520755747117399,1465
161,1,500,1.0,0.8512234991370281,1465
162,1,594,1.0,0.8503722756378911,1465
163,1,606,1.0,0.8495219033622532,1465
164,1,334,1.0,0.8486723814588909,1465
165,1,534,1.0,0.847823709077432,1465
166,1,118,1.0,0.8469758853683546,1465
167,1,378,1.0,0.8461289094829862,1465
168,1,386,1.0,0.8452827805735033,1465
169,1,1024,1.0,0.8444374977929298,1465
170,1,1406,1.0,0.8435930602951368,1465
171,1,504,1.0,0.8427494672348417,1465
172,1,256,1.0,0.8419067177676068,1465
173,1,358,1.0,0.8410648110498392,1465
174,1,332,1.0,0.8402237462387894,1465
175,1,70,1.0,0.8393835224925505,1465
176,1,842,1.0,0.838544138970058,1465
177,1,302,1.0,0.8377055948310879,1465
178,1,120,1.0,0.8368678892362568,1465
179,1,154,1.0,0.8360310213470206,1465
180,1,554,1.0,0.8351949903256736,1465
181,1,106,1.0,0.8343597953353479,1465
182,1,686,1.0,0.8335254355400126,1465
183,1,366,1.0,0.8326919101044725,1465
184,1,230,1.0,0.831859218194368,1465
185,1,182,1.0,0.8310273589761736,1465
186,1,282,1.0,0.8301963316171974,1465
187,1,188,1.0,0.8293661352855802,1465
188,1,736,1.0,0.8285367691502946,1465
189,1,410,1.0,0.8277082323811443,1465
190,1,36,1.0,0.8268805241487632,1465
191,1,192,1.0,0.8260536436246144,1465
192,1,330,1.0,0.8252275899809898,1465
193,1,226,1.0,0.8244023623910088,1465
194,1,108,1.0,0.8235779600286178,1465
195,1,142,1.0,0.8227543820685892,1465
196,1,364,1.0,0.8219316276865206,1465
197,1,318,1.0,0.8211096960588341,1465
198,1,358,1.0,0.8202885863627752,1465
199,1,338,1.0,0.8194682977764125,1465
200,1,230,1.0,0.818648829478636,1465
201,1,546,1.0,0.8178301806491574,1465
202,1,458,1.0,0.8170123504685082,1465
203,1,820,1.0,0.8161953381180397,1465
204,1,310,1.0,0.8153791427799216,1465
205,1,538,1.0,0.8145637636371417,1465
206,1,236,1.0,0.8137491998735046,1465
207,1,480,1.0,0.812935450673631,1465
208,1,144,1.0,0.8121225152229574,1465
209,1,276,1.0,0.8113103927077344,1465
210,1,160,1.0,0.8104990823150267,1465
211,1,408,1.0,0.8096885832327116,1465
212,1,464,1.0,0.8088788946494789,1465
213,1,630,1.0,0.8080700157548294,1465
214,1,142,1.0,0.8072619457390746,1465
215,1,302,1.0,0.8064546837933355,1465
216,1,328,1.0,0.8056482291095421,1465
217,1,148,1.0,0.8048425808804326,1465
218,1,82,1.0,0.8040377382995522,1465
219,1,96,1.0,0.8032337005612527,1465
220,1,532,1.0,0.8024304668606914,1465
221,1,176,1.0,0.8016280363938307,1465
222,1,118,1.0,0.8008264083574369,1465
223,1,156,1.0,0.8000255819490795,1465
224,1,160,1.0,0.7992255563671304,1465
225,1,172,1.0,0.7984263308107633,1465
226,1,136,1.0,0.7976279044799526,1465
227,1,204,1.0,0.7968302765754727,1465
228,1,230,1.0,0.7960334462988972,1465
229,1,194,1.0,0.7952374128525983,1465
230,1,74,1.0,0.7944421754397457,1465
231,1,270,1.0,0.7936477332643059,1465
232,1,190,1.0,0.7928540855310416,1465
233,1,178,1.0,0.7920612314455105,1465
234,1,342,1.0,0.7912691702140651,1465
235,1,180,1.0,0.790477901043851,1465
236,1,200,1.0,0.7896874231428072,1465
237,1,184,1.0,0.7888977357196644,1465
238,1,194,1.0,0.7881088379839447,1465
239,1,216,1.0,0.7873207291459607,1465
240,1,158,1.0,0.7865334084168147,1465
241,1,230,1.0,0.7857468750083979,1465
242,1,88,1.0,0.7849611281333895,1465
243,1,232,1.0,0.784176167005256,1465
244,1,226,1.0,0.7833919908382508,1465
245,1,176,1.0,0.7826085988474126,1465
246,1,182,1.0,0.7818259902485653,1465
247,1,286,1.0,0.7810441642583167,1465
248,1,424,1.0,0.7802631200940584,1465
249,1,110,1.0,0.7794828569739644,1465
250,1,102,1.0,0.7787033741169904,1465
251,1,64,1.0,0.7779246707428734,1465
252,1,136,1.0,0.7771467460721305,1465
253,1,238,1.0,0.7763695993260584,1465
254,1,108,1.0,0.7755932297267324,1465
255,1,312,1.0,0.7748176364970056,1465
256,1,206,1.0,0.7740428188605086,1465
257,1,34,1.0,0.7732687760416481,1465
258,1,406,1.0,0.7724955072656065,1465
259,1,204,1.0,0.7717230117583408,1465
260,1,216,1.0,0.7709512887465825,1465
261,1,372,1.0,0.7701803374578359,1465
262,1,212,1.0,0.7694101571203781,1465
263,1,232,1.0,0.7686407469632577,1465
264,1,64,1.0,0.7678721062162944,1465
265,1,54,1.0,0.7671042341100781,1465
266,1,46,1.0,0.766337129875968,1465
267,1,154,1.0,0.7655707927460921,1465
268,1,112,1.0,0.764805221953346,1465
269,1,464,1.0,0.7640404167313927,1465
270,1,58,1.0,0.7632763763146613,1465
271,1,194,1.0,0.7625130999383466,1465
272,1,290,1.0,0.7617505868384082,1465
273,1,224,1.0,0.7609888362515699,1465
274,1,284,1.0,0.7602278474153183,1465
275,1,144,1.0,0.759467619567903,1465
276,1,88,1.0,0.7587081519483351,1465
277,1,168,1.0,0.7579494437963867,1465
278,1,94,1.0,0.7571914943525904,1465
279,1,240,1.0,0.7564343028582378,1465
280,1,196,1.0,0.7556778685553796,1465
281,1,178,1.0,0.7549221906868242,1465
282,1,206,1.0,0.7541672684961374,1465
283,1,242,1.0,0.7534131012276413,1465
284,1,268,1.0,0.7526596881264136,1465
285,1,188,1.0,0.7519070284382872,1465
286,1,104,1.0,0.7511551214098489,1465
287,1,246,1.0,0.750403966288439,1465
