episode,done,steps,return,epsilon,num_states
0,0,2000,0.0,1.0,106
1,0,2000,0.0,0.999,186
2,1,1568,1.0,0.998001,241
3,1,1194,1.0,0.997002999,286
4,1,392,1.0,0.996005996001,291
5,0,2000,0.0,0.995009990004999,299
6,0,2000,0.0,0.994014980014994,299
7,0,2000,0.0,0.993020965034979,347
8,0,2000,0.0,0.9920279440699441,381
9,1,1470,1.0,0.9910359161258742,387
10,1,1308,1.0,0.9900448802097482,387
11,1,1856,1.0,0.9890548353295385,387
12,1,908,1.0,0.988065780494209,387
13,0,2000,0.0,0.9870777147137147,387
14,1,1616,1.0,0.986090636999001,387
15,1,662,1.0,0.9851045463620021,387
16,0,2000,0.0,0.98411944181564,387
17,1,1784,1.0,0.9831353223738244,387
18,0,2000,0.0,0.9821521870514506,388
19,1,472,1.0,0.9811700348643991,388
20,1,244,1.0,0.9801888648295347,393
21,1,1936,1.0,0.9792086759647052,407
22,1,62,1.0,0.9782294672887405,407
23,1,316,1.0,0.9772512378214517,407
24,1,1356,1.0,0.9762739865836303,407
25,1,826,1.0,0.9752977125970467,407
26,1,1806,1.0,0.9743224148844496,407
27,1,632,1.0,0.9733480924695651,407
28,1,290,1.0,0.9723747443770956,407
29,1,142,1.0,0.9714023696327185,407
30,1,1502,1.0,0.9704309672630859,407
31,1,730,1.0,0.9694605362958227,407
32,1,102,1.0,0.9684910757595269,407
33,1,394,1.0,0.9675225846837673,407
34,0,2000,0.0,0.9665550620990835,407
35,1,694,1.0,0.9655885070369844,407
36,1,46,1.0,0.9646229185299474,407
37,0,2000,0.0,0.9636582956114175,407
38,1,1096,1.0,0.9626946373158061,407
39,1,38,1.0,0.9617319426784903,407
40,1,142,1.0,0.9607702107358118,407
41,1,486,1.0,0.959809440525076,407
42,1,366,1.0,0.9588496310845509,407
43,1,1124,1.0,0.9578907814534664,407
44,1,1142,1.0,0.9569328906720129,407
45,1,614,1.0,0.9559759577813409,407
46,1,600,1.0,0.9550199818235596,407
47,1,270,1.0,0.9540649618417361,407
48,1,426,1.0,0.9531108968798944,407
49,1,768,1.0,0.9521577859830145,407
50,0,2000,0.0,0.9512056281970315,407
51,1,446,1.0,0.9502544225688344,407
52,1,106,1.0,0.9493041681462656,407
53,1,612,1.0,0.9483548639781193,407
54,1,252,1.0,0.9474065091141411,407
55,1,1186,1.0,0.946459102605027,407
56,1,588,1.0,0.9455126435024219,407
57,1,116,1.0,0.9445671308589195,407
58,1,160,1.0,0.9436225637280606,407
59,1,760,1.0,0.9426789411643326,407
60,1,616,1.0,0.9417362622231683,407
61,1,656,1.0,0.9407945259609451,407
62,1,290,1.0,0.9398537314349842,407
63,1,732,1.0,0.9389138777035492,407
64,1,1288,1.0,0.9379749638258457,407
65,1,308,1.0,0.9370369888620198,407
66,1,524,1.0,0.9360999518731578,407
67,1,180,1.0,0.9351638519212846,407
68,1,1542,1.0,0.9342286880693633,407
69,1,230,1.0,0.933294459381294,407
70,1,520,1.0,0.9323611649219127,407
71,1,704,1.0,0.9314288037569908,407
72,1,158,1.0,0.9304973749532338,407
73,1,526,1.0,0.9295668775782806,407
74,1,1910,1.0,0.9286373107007023,407
75,1,1524,1.0,0.9277086733900016,407
76,1,40,1.0,0.9267809647166116,407
77,1,252,1.0,0.925854183751895,407
78,1,940,1.0,0.9249283295681431,407
79,1,1038,1.0,0.9240034012385749,407
80,1,514,1.0,0.9230793978373364,407
81,1,178,1.0,0.9221563184394991,407
82,1,400,1.0,0.9212341621210596,407
83,1,232,1.0,0.9203129279589385,407
84,1,62,1.0,0.9193926150309796,407
85,1,652,1.0,0.9184732224159486,407
86,1,162,1.0,0.9175547491935327,407
87,1,720,1.0,0.9166371944443392,407
88,1,364,1.0,0.9157205572498949,407
89,1,342,1.0,0.914804836692645,407
90,1,584,1.0,0.9138900318559524,407
91,1,498,1.0,0.9129761418240965,407
92,1,648,1.0,0.9120631656822724,407
93,1,54,1.0,0.9111511025165902,407
94,1,190,1.0,0.9102399514140735,407
95,1,134,1.0,0.9093297114626595,407
96,1,746,1.0,0.9084203817511969,407
97,1,138,1.0,0.9075119613694457,407
98,1,968,1.0,0.9066044494080763,407
99,1,222,1.0,0.9056978449586682,407
100,1,186,1.0,0.9047921471137096,407
101,1,906,1.0,0.9038873549665959,407
102,1,436,1.0,0.9029834676116293,407
103,1,242,1.0,0.9020804841440176,407
104,1,340,1.0,0.9011784036598737,407
105,1,416,1.0,0.9002772252562138,407
106,1,318,1.0,0.8993769480309576,407
107,1,788,1.0,0.8984775710829266,407
108,1,156,1.0,0.8975790935118436,407
109,1,796,1.0,0.8966815144183318,407
110,1,406,1.0,0.8957848329039134,407
111,1,344,1.0,0.8948890480710096,407
112,1,540,1.0,0.8939941590229386,407
113,1,378,1.0,0.8931001648639156,407
114,1,448,1.0,0.8922070646990518,407
115,1,162,1.0,0.8913148576343527,407
116,1,318,1.0,0.8904235427767183,407
117,1,176,1.0,0.8895331192339416,407
118,1,322,1.0,0.8886435861147077,407
119,1,132,1.0,0.887754942528593,407
120,1,170,1.0,0.8868671875860644,407
121,1,166,1.0,0.8859803203984784,407
122,1,134,1.0,0.88509434007808,407
123,1,82,1.0,0.8842092457380019,407
124,1,96,1.0,0.8833250364922639,407
125,1,140,1.0,0.8824417114557717,407
126,1,1642,1.0,0.8815592697443159,407
127,1,490,1.0,0.8806777104745716,407
128,1,526,1.0,0.8797970327640969,407
129,1,210,1.0,0.8789172357313328,407
130,1,176,1.0,0.8780383184956015,407
131,1,220,1.0,0.8771602801771059,407
132,1,658,1.0,0.8762831198969288,407
133,1,126,1.0,0.8754068367770318,407
134,1,36,1.0,0.8745314299402548,407
135,1,370,1.0,0.8736568985103146,407
136,1,176,1.0,0.8727832416118043,407
137,1,180,1.0,0.8719104583701925,407
138,1,372,1.0,0.8710385479118223,407
139,1,106,1.0,0.8701675093639105,407
140,1,140,1.0,0.8692973418545467,407
141,1,494,1.0,0.8684280445126921,407
142,1,94,1.0,0.8675596164681794,407
143,1,64,1.0,0.8666920568517111,407
144,1,420,1.0,0.8658253647948594,407
145,1,112,1.0,0.8649595394300645,407
146,1,288,1.0,0.8640945798906344,407
147,1,106,1.0,0.8632304853107438,407
148,1,292,1.0,0.862367254825433,407
149,1,126,1.0,0.8615048875706075,407
150,1,94,1.0,0.8606433826830369,407
151,1,74,1.0,0.8597827393003539,407
152,1,84,1.0,0.8589229565610536,407
153,1,114,1.0,0.8580640336044925,407
154,1,124,1.0,0.857205969570888,407
155,1,174,1.0,0.8563487636013172,407
156,1,302,1.0,0.8554924148377159,407
157,1,78,1.0,0.8546369224228781,407
158,1,244,1.0,0.8537822855004553,407
159,1,116,1.0,0.8529285032149548,407
160,1,190,1.0,0.8520755747117399,407
161,1,150,1.0,0.8512234991370281,407
162,1,86,1.0,0.8503722756378911,407
163,1,410,1.0,0.8495219033622532,407
164,1,154,1.0,0.8486723814588909,407
165,1,422,1.0,0.847823709077432,407
166,1,362,1.0,0.8469758853683546,407
167,1,194,1.0,0.8461289094829862,407
