episode,done,steps,return,epsilon,num_states
0,1,644,1.0,1.0,73
1,1,596,1.0,0.995,82
2,1,346,1.0,0.990025,111
3,0,2000,0.0,0.985074875,203
4,1,138,1.0,0.9801495006250001,203
5,1,676,1.0,0.9752487531218751,233
6,0,2000,0.0,0.9703725093562657,267
7,1,1636,1.0,0.9655206468094844,320
8,0,2000,0.0,0.960693043575437,331
9,1,576,1.0,0.9558895783575597,338
10,1,1014,1.0,0.9511101304657719,344
11,1,1746,1.0,0.946354579813443,358
12,1,244,1.0,0.9416228069143757,378
13,1,374,1.0,0.9369146928798039,378
14,1,540,1.0,0.9322301194154049,378
15,1,194,1.0,0.9275689688183278,378
16,1,126,1.0,0.9229311239742362,378
17,1,32,1.0,0.918316468354365,378
18,1,66,1.0,0.9137248860125932,378
19,1,328,1.0,0.9091562615825302,378
20,1,370,1.0,0.9046104802746175,378
21,1,114,1.0,0.9000874278732445,378
22,1,184,1.0,0.8955869907338783,378
23,1,390,1.0,0.8911090557802088,378
24,1,166,1.0,0.8866535105013078,378
25,1,510,1.0,0.8822202429488013,378
26,1,476,1.0,0.8778091417340573,378
27,1,498,1.0,0.8734200960253871,378
28,1,140,1.0,0.8690529955452602,378
29,1,260,1.0,0.8647077305675338,378
30,1,258,1.0,0.8603841919146962,378
31,1,338,1.0,0.8560822709551227,378
32,1,104,1.0,0.851801859600347,378
33,1,52,1.0,0.8475428503023453,378
34,1,110,1.0,0.8433051360508336,378
35,1,108,1.0,0.8390886103705794,378
36,1,98,1.0,0.8348931673187264,378
37,1,350,1.0,0.8307187014821328,378
38,1,460,1.0,0.8265651079747222,378
39,1,196,1.0,0.8224322824348486,378
40,1,50,1.0,0.8183201210226743,378
41,1,88,1.0,0.8142285204175609,378
42,1,118,1.0,0.810157377815473,378
43,1,542,1.0,0.8061065909263957,378
44,1,272,1.0,0.8020760579717637,378
45,1,98,1.0,0.798065677681905,378
46,1,318,1.0,0.7940753492934954,378
47,1,42,1.0,0.7901049725470279,378
48,1,100,1.0,0.7861544476842928,378
49,1,254,1.0,0.7822236754458713,378
50,1,176,1.0,0.778312557068642,378
51,1,294,1.0,0.7744209942832988,382
52,1,56,1.0,0.7705488893118823,382
53,1,184,1.0,0.7666961448653229,382
54,1,88,1.0,0.7628626641409962,382
55,1,80,1.0,0.7590483508202912,382
56,1,116,1.0,0.7552531090661897,382
57,1,60,1.0,0.7514768435208588,382
58,1,152,1.0,0.7477194593032545,382
59,1,56,1.0,0.7439808620067382,382
60,1,100,1.0,0.7402609576967045,382
61,1,50,1.0,0.736559652908221,382
62,1,90,1.0,0.7328768546436799,382
63,1,56,1.0,0.7292124703704616,382
64,1,70,1.0,0.7255664080186093,382
65,1,72,1.0,0.7219385759785162,382
66,1,48,1.0,0.7183288830986236,382
67,1,82,1.0,0.7147372386831305,382
68,1,72,1.0,0.7111635524897149,382
69,1,42,1.0,0.7076077347272662,382
70,1,104,1.0,0.7040696960536299,382
71,1,56,1.0,0.7005493475733617,382
72,1,36,1.0,0.697046600835495,382
73,1,104,1.0,0.6935613678313175,382
74,1,66,1.0,0.6900935609921609,382
75,1,48,1.0,0.6866430931872001,382
76,1,134,1.0,0.6832098777212641,382
77,1,64,1.0,0.6797938283326578,382
78,1,68,1.0,0.6763948591909945,382
79,1,98,1.0,0.6730128848950395,382
80,1,74,1.0,0.6696478204705644,382
81,1,98,1.0,0.6662995813682115,382
82,1,244,1.0,0.6629680834613705,391
83,1,52,1.0,0.6596532430440636,391
84,1,34,1.0,0.6563549768288433,391
85,1,44,1.0,0.653073201944699,391
86,1,28,1.0,0.6498078359349755,391
87,1,28,1.0,0.6465587967553006,391
88,1,48,1.0,0.6433260027715241,391
89,1,18,1.0,0.6401093727576664,391
90,1,78,1.0,0.6369088258938781,391
91,1,46,1.0,0.6337242817644086,391
92,1,60,1.0,0.6305556603555866,391
93,1,28,1.0,0.6274028820538087,391
94,1,46,1.0,0.6242658676435396,391
95,1,24,1.0,0.6211445383053219,391
96,1,36,1.0,0.6180388156137953,391
97,1,86,1.0,0.6149486215357263,391
98,1,58,1.0,0.6118738784280476,391
99,1,46,1.0,0.6088145090359074,391
100,1,50,1.0,0.6057704364907278,391
101,1,34,1.0,0.6027415843082742,391
102,1,46,1.0,0.5997278763867329,391
103,1,34,1.0,0.5967292370047992,391
104,1,48,1.0,0.5937455908197752,391
105,1,24,1.0,0.5907768628656763,391
106,1,38,1.0,0.5878229785513479,391
107,1,46,1.0,0.5848838636585911,391
108,1,24,1.0,0.5819594443402982,391
109,1,48,1.0,0.5790496471185967,391
110,1,42,1.0,0.5761543988830038,391
111,1,30,1.0,0.5732736268885887,391
112,1,36,1.0,0.5704072587541458,391
113,1,38,1.0,0.567555222460375,391
114,1,34,1.0,0.5647174463480732,391
115,1,18,1.0,0.5618938591163328,391
116,1,44,1.0,0.5590843898207511,391
117,1,74,1.0,0.5562889678716474,391
118,1,44,1.0,0.5535075230322891,391
119,1,44,1.0,0.5507399854171277,391
120,1,20,1.0,0.547986285490042,391
121,1,52,1.0,0.5452463540625918,391
122,1,76,1.0,0.5425201222922789,391
123,1,38,1.0,0.5398075216808175,391
124,1,22,1.0,0.5371084840724134,391
125,1,44,1.0,0.5344229416520513,391
126,1,22,1.0,0.531750826943791,391
127,1,28,1.0,0.5290920728090721,391
128,1,32,1.0,0.5264466124450268,391
129,1,26,1.0,0.5238143793828016,391
130,1,16,1.0,0.5211953074858876,391
131,1,20,1.0,0.5185893309484582,391
132,1,24,1.0,0.5159963842937159,391
133,1,32,1.0,0.5134164023722473,391
134,1,36,1.0,0.510849320360386,391
135,1,24,1.0,0.5082950737585841,391
136,1,50,1.0,0.5057535983897912,391
137,1,26,1.0,0.5032248303978422,391
138,1,26,1.0,0.500708706245853,391
139,1,56,1.0,0.4982051627146237,391
140,1,24,1.0,0.49571413690105054,391
141,1,36,1.0,0.4932355662165453,391
142,1,32,1.0,0.4907693883854626,391
143,1,32,1.0,0.4883155414435353,391
144,1,28,1.0,0.4858739637363176,391
145,1,26,1.0,0.483444593917636,391
146,1,30,1.0,0.4810273709480478,391
147,1,32,1.0,0.47862223409330756,391
148,1,40,1.0,0.47622912292284103,391
149,1,22,1.0,0.4738479773082268,391
150,1,28,1.0,0.47147873742168567,391
151,1,38,1.0,0.46912134373457726,391
152,1,22,1.0,0.46677573701590436,391
153,1,28,1.0,0.46444185833082485,391
154,1,40,1.0,0.46211964903917074,391
155,1,20,1.0,0.4598090507939749,391
156,1,28,1.0,0.457510005540005,391
157,1,30,1.0,0.45522245551230495,391
158,1,18,1.0,0.4529463432347434,391
159,1,16,1.0,0.4506816115185697,391
160,1,46,1.0,0.4484282034609769,391
161,1,34,1.0,0.446186062443672,391
162,1,28,1.0,0.4439551321314536,391
163,1,18,1.0,0.4417353564707963,391
164,1,30,1.0,0.43952667968844233,391
165,1,34,1.0,0.43732904629000013,391
166,1,38,1.0,0.4351424010585501,391
167,1,22,1.0,0.43296668905325736,391
168,1,26,1.0,0.43080185560799106,391
169,1,30,1.0,0.4286478463299511,391
170,1,28,1.0,0.42650460709830135,391
171,1,46,1.0,0.42437208406280985,391
172,1,18,1.0,0.4222502236424958,391
173,1,20,1.0,0.42013897252428334,391
174,1,20,1.0,0.4180382776616619,391
175,1,26,1.0,0.4159480862733536,391
176,1,24,1.0,0.41386834584198684,391
177,1,42,1.0,0.4117990041127769,391
178,1,18,1.0,0.40974000909221303,391
179,1,30,1.0,0.40769130904675194,391
180,1,34,1.0,0.40565285250151817,391
181,1,36,1.0,0.4036245882390106,391
182,1,52,1.0,0.4016064652978155,391
183,1,16,1.0,0.3995984329713264,391
184,1,20,1.0,0.3976004408064698,391
185,1,30,1.0,0.39561243860243744,391
186,1,30,1.0,0.3936343764094253,391
187,1,22,1.0,0.39166620452737816,391
188,1,18,1.0,0.3897078735047413,391
189,1,18,1.0,0.3877593341372176,391
190,1,24,1.0,0.3858205374665315,391
191,1,50,1.0,0.38389143477919885,391
192,1,26,1.0,0.3819719776053028,391
193,1,24,1.0,0.3800621177172763,391
194,1,22,1.0,0.37816180712868996,391
195,1,32,1.0,0.37627099809304654,391
196,1,24,1.0,0.3743896431025813,391
197,1,24,1.0,0.37251769488706843,391
198,1,22,1.0,0.3706551064126331,391
199,1,18,1.0,0.36880183088056995,391
200,1,24,1.0,0.3669578217261671,391
201,1,26,1.0,0.36512303261753626,391
202,1,30,1.0,0.3632974174544486,391
203,1,54,1.0,0.3614809303671764,391
204,1,26,1.0,0.3596735257153405,391
205,1,30,1.0,0.3578751580867638,391
206,1,28,1.0,0.35608578229633,391
207,1,20,1.0,0.3543053533848483,391
208,1,24,1.0,0.35253382661792404,391
209,1,20,1.0,0.3507711574848344,391
210,1,16,1.0,0.34901730169741024,391
211,1,24,1.0,0.3472722151889232,391
212,1,16,1.0,0.3455358541129786,391
213,1,18,1.0,0.3438081748424137,391
214,1,28,1.0,0.3420891339682016,391
215,1,22,1.0,0.3403786882983606,391
216,1,28,1.0,0.3386767948568688,391
217,1,18,1.0,0.33698341088258443,391
218,1,28,1.0,0.3352984938281715,391
219,1,14,1.0,0.33362200135903064,391
220,1,34,1.0,0.33195389135223546,391
221,1,22,1.0,0.3302941218954743,391
222,1,14,1.0,0.32864265128599696,391
223,1,22,1.0,0.326999438029567,391
224,1,30,1.0,0.3253644408394192,391
225,1,28,1.0,0.3237376186352221,391
226,1,20,1.0,0.322118930542046,391
227,1,20,1.0,0.32050833588933575,391
228,1,26,1.0,0.31890579420988907,391
229,1,34,1.0,0.3173112652388396,391
230,1,24,1.0,0.3157247089126454,391
231,1,20,1.0,0.3141460853680822,391
232,1,16,1.0,0.3125753549412418,391
233,1,26,1.0,0.31101247816653554,391
234,1,20,1.0,0.30945741577570285,391
235,1,28,1.0,0.3079101286968243,391
236,1,22,1.0,0.3063705780533402,391
237,1,20,1.0,0.30483872516307353,391
238,1,28,1.0,0.3033145315372582,391
239,1,30,1.0,0.3017979588795719,391
240,1,24,1.0,0.30028896908517405,391
241,1,22,1.0,0.2987875242397482,391
242,1,22,1.0,0.29729358661854943,391
243,1,26,1.0,0.29580711868545667,391
