episode,done,steps,return,epsilon,num_states
0,1,342,1.0,1.0,43
1,0,2000,0.0,0.995,190
2,0,2000,0.0,0.990025,254
3,0,2000,0.0,0.985074875,352
4,0,2000,0.0,0.9801495006250001,419
5,0,2000,0.0,0.9752487531218751,479
6,0,2000,0.0,0.9703725093562657,480
7,0,2000,0.0,0.9655206468094844,598
8,0,2000,0.0,0.960693043575437,691
9,0,2000,0.0,0.9558895783575597,788
10,0,2000,0.0,0.9511101304657719,798
11,1,1882,1.0,0.946354579813443,887
12,0,2000,0.0,0.9416228069143757,923
13,1,544,1.0,0.9369146928798039,936
14,0,2000,0.0,0.9322301194154049,950
15,1,1888,1.0,0.9275689688183278,954
16,1,1640,1.0,0.9229311239742362,998
17,0,2000,0.0,0.918316468354365,1028
18,0,2000,0.0,0.9137248860125932,1032
19,1,1692,1.0,0.9091562615825302,1069
20,1,1928,1.0,0.9046104802746175,1096
21,1,138,1.0,0.9000874278732445,1096
22,0,2000,0.0,0.8955869907338783,1129
23,1,788,1.0,0.8911090557802088,1129
24,1,148,1.0,0.8866535105013078,1129
25,1,1470,1.0,0.8822202429488013,1159
26,0,2000,0.0,0.8778091417340573,1162
27,0,2000,0.0,0.8734200960253871,1222
28,1,1408,1.0,0.8690529955452602,1255
29,1,812,1.0,0.8647077305675338,1255
30,1,308,1.0,0.8603841919146962,1255
31,1,386,1.0,0.8560822709551227,1257
32,1,864,1.0,0.851801859600347,1257
33,1,418,1.0,0.8475428503023453,1257
34,1,158,1.0,0.8433051360508336,1257
35,1,210,1.0,0.8390886103705794,1257
36,1,536,1.0,0.8348931673187264,1257
37,1,92,1.0,0.8307187014821328,1257
38,1,116,1.0,0.8265651079747222,1257
39,1,352,1.0,0.8224322824348486,1264
40,1,252,1.0,0.8183201210226743,1264
41,1,202,1.0,0.8142285204175609,1264
42,1,350,1.0,0.810157377815473,1264
43,0,2000,0.0,0.8061065909263957,1266
44,1,358,1.0,0.8020760579717637,1266
45,1,296,1.0,0.798065677681905,1274
46,1,466,1.0,0.7940753492934954,1277
47,1,98,1.0,0.7901049725470279,1277
48,1,142,1.0,0.7861544476842928,1277
49,1,160,1.0,0.7822236754458713,1277
50,1,374,1.0,0.778312557068642,1277
51,1,526,1.0,0.7744209942832988,1279
52,1,262,1.0,0.7705488893118823,1279
53,1,104,1.0,0.7666961448653229,1279
54,1,222,1.0,0.7628626641409962,1279
55,1,166,1.0,0.7590483508202912,1279
56,1,50,1.0,0.7552531090661897,1279
57,1,784,1.0,0.7514768435208588,1291
58,1,214,1.0,0.7477194593032545,1291
59,1,574,1.0,0.7439808620067382,1295
60,1,126,1.0,0.7402609576967045,1295
61,1,210,1.0,0.736559652908221,1295
62,1,86,1.0,0.7328768546436799,1295
63,1,232,1.0,0.7292124703704616,1295
64,1,66,1.0,0.7255664080186093,1295
65,1,272,1.0,0.7219385759785162,1295
66,1,130,1.0,0.7183288830986236,1295
67,1,72,1.0,0.7147372386831305,1295
68,1,216,1.0,0.7111635524897149,1295
69,1,98,1.0,0.7076077347272662,1295
70,1,120,1.0,0.7040696960536299,1295
71,1,110,1.0,0.7005493475733617,1295
72,1,84,1.0,0.697046600835495,1295
73,1,150,1.0,0.6935613678313175,1295
74,1,76,1.0,0.6900935609921609,1295
75,1,74,1.0,0.6866430931872001,1295
76,1,174,1.0,0.6832098777212641,1295
77,1,82,1.0,0.6797938283326578,1295
78,1,120,1.0,0.6763948591909945,1295
79,1,106,1.0,0.6730128848950395,1295
80,1,132,1.0,0.6696478204705644,1295
81,1,88,1.0,0.6662995813682115,1295
82,1,44,1.0,0.6629680834613705,1295
83,1,174,1.0,0.6596532430440636,1295
84,1,122,1.0,0.6563549768288433,1295
85,1,68,1.0,0.653073201944699,1295
86,1,56,1.0,0.6498078359349755,1295
87,1,38,1.0,0.6465587967553006,1295
88,1,68,1.0,0.6433260027715241,1295
89,1,142,1.0,0.6401093727576664,1295
90,1,208,1.0,0.6369088258938781,1295
91,1,46,1.0,0.6337242817644086,1295
92,1,50,1.0,0.6305556603555866,1295
93,1,78,1.0,0.6274028820538087,1295
94,1,72,1.0,0.6242658676435396,1295
95,1,84,1.0,0.6211445383053219,1295
96,1,116,1.0,0.6180388156137953,1295
97,1,78,1.0,0.6149486215357263,1295
98,1,692,1.0,0.6118738784280476,1295
99,1,50,1.0,0.6088145090359074,1295
100,1,84,1.0,0.6057704364907278,1295
101,1,66,1.0,0.6027415843082742,1295
102,1,80,1.0,0.5997278763867329,1295
103,1,114,1.0,0.5967292370047992,1295
104,1,70,1.0,0.5937455908197752,1295
105,1,86,1.0,0.5907768628656763,1295
106,1,76,1.0,0.5878229785513479,1295
107,1,56,1.0,0.5848838636585911,1295
108,1,54,1.0,0.5819594443402982,1295
109,1,52,1.0,0.5790496471185967,1295
110,1,36,1.0,0.5761543988830038,1295
111,1,46,1.0,0.5732736268885887,1295
112,1,52,1.0,0.5704072587541458,1295
113,1,28,1.0,0.567555222460375,1295
114,1,116,1.0,0.5647174463480732,1295
115,1,42,1.0,0.5618938591163328,1295
116,1,36,1.0,0.5590843898207511,1295
117,1,96,1.0,0.5562889678716474,1295
118,1,88,1.0,0.5535075230322891,1295
119,1,62,1.0,0.5507399854171277,1295
120,1,30,1.0,0.547986285490042,1295
121,1,24,1.0,0.5452463540625918,1295
122,1,32,1.0,0.5425201222922789,1295
123,1,40,1.0,0.5398075216808175,1295
124,1,94,1.0,0.5371084840724134,1295
125,1,44,1.0,0.5344229416520513,1295
126,1,34,1.0,0.531750826943791,1295
127,1,38,1.0,0.5290920728090721,1295
128,1,56,1.0,0.5264466124450268,1295
129,1,60,1.0,0.5238143793828016,1295
130,1,52,1.0,0.5211953074858876,1295
131,1,48,1.0,0.5185893309484582,1295
132,1,56,1.0,0.5159963842937159,1295
133,1,42,1.0,0.5134164023722473,1295
134,1,108,1.0,0.510849320360386,1295
135,1,62,1.0,0.5082950737585841,1295
136,1,42,1.0,0.5057535983897912,1295
137,1,30,1.0,0.5032248303978422,1295
138,1,48,1.0,0.500708706245853,1295
139,1,58,1.0,0.4982051627146237,1295
140,1,38,1.0,0.49571413690105054,1295
141,1,42,1.0,0.4932355662165453,1295
142,1,42,1.0,0.4907693883854626,1295
143,1,32,1.0,0.4883155414435353,1295
144,1,42,1.0,0.4858739637363176,1295
145,1,30,1.0,0.483444593917636,1295
146,1,48,1.0,0.4810273709480478,1295
147,1,70,1.0,0.47862223409330756,1295
148,1,38,1.0,0.47622912292284103,1295
149,1,40,1.0,0.4738479773082268,1295
150,1,44,1.0,0.47147873742168567,1295
151,1,36,1.0,0.46912134373457726,1295
152,1,58,1.0,0.46677573701590436,1295
153,1,82,1.0,0.46444185833082485,1295
154,1,52,1.0,0.46211964903917074,1295
155,1,50,1.0,0.4598090507939749,1295
156,1,38,1.0,0.457510005540005,1295
157,1,40,1.0,0.45522245551230495,1295
158,1,44,1.0,0.4529463432347434,1295
159,1,30,1.0,0.4506816115185697,1295
160,1,40,1.0,0.4484282034609769,1295
161,1,50,1.0,0.446186062443672,1295
162,1,50,1.0,0.4439551321314536,1295
163,1,64,1.0,0.4417353564707963,1295
164,1,36,1.0,0.43952667968844233,1295
165,1,64,1.0,0.43732904629000013,1295
166,1,46,1.0,0.4351424010585501,1295
167,1,78,1.0,0.43296668905325736,1295
168,1,36,1.0,0.43080185560799106,1295
169,1,32,1.0,0.4286478463299511,1295
170,1,30,1.0,0.42650460709830135,1295
171,1,36,1.0,0.42437208406280985,1295
172,1,54,1.0,0.4222502236424958,1295
173,1,38,1.0,0.42013897252428334,1295
174,1,38,1.0,0.4180382776616619,1295
175,1,26,1.0,0.4159480862733536,1295
176,1,34,1.0,0.41386834584198684,1295
177,1,48,1.0,0.4117990041127769,1295
178,1,34,1.0,0.40974000909221303,1295
179,1,40,1.0,0.40769130904675194,1295
180,1,28,1.0,0.40565285250151817,1295
181,1,38,1.0,0.4036245882390106,1295
182,1,28,1.0,0.4016064652978155,1295
183,1,34,1.0,0.3995984329713264,1295
184,1,30,1.0,0.3976004408064698,1295
185,1,34,1.0,0.39561243860243744,1295
186,1,32,1.0,0.3936343764094253,1295
187,1,30,1.0,0.39166620452737816,1295
188,1,40,1.0,0.3897078735047413,1295
189,1,44,1.0,0.3877593341372176,1295
190,1,26,1.0,0.3858205374665315,1295
191,1,30,1.0,0.38389143477919885,1295
192,1,28,1.0,0.3819719776053028,1295
193,1,28,1.0,0.3800621177172763,1295
194,1,30,1.0,0.37816180712868996,1295
195,1,48,1.0,0.37627099809304654,1295
196,1,40,1.0,0.3743896431025813,1295
197,1,40,1.0,0.37251769488706843,1295
198,1,34,1.0,0.3706551064126331,1295
199,1,28,1.0,0.36880183088056995,1295
200,1,42,1.0,0.3669578217261671,1295
201,1,32,1.0,0.36512303261753626,1295
202,1,44,1.0,0.3632974174544486,1295
203,1,56,1.0,0.3614809303671764,1295
204,1,36,1.0,0.3596735257153405,1295
205,1,36,1.0,0.3578751580867638,1295
206,1,22,1.0,0.35608578229633,1295
207,1,46,1.0,0.3543053533848483,1295
208,1,46,1.0,0.35253382661792404,1295
209,1,44,1.0,0.3507711574848344,1295
210,1,28,1.0,0.34901730169741024,1295
211,1,28,1.0,0.3472722151889232,1295
212,1,40,1.0,0.3455358541129786,1295
213,1,30,1.0,0.3438081748424137,1295
214,1,36,1.0,0.3420891339682016,1295
215,1,30,1.0,0.3403786882983606,1295
216,1,28,1.0,0.3386767948568688,1295
217,1,34,1.0,0.33698341088258443,1295
218,1,50,1.0,0.3352984938281715,1295
219,1,36,1.0,0.33362200135903064,1295
220,1,30,1.0,0.33195389135223546,1295
221,1,28,1.0,0.3302941218954743,1295
222,1,36,1.0,0.32864265128599696,1295
223,1,44,1.0,0.326999438029567,1295
224,1,22,1.0,0.3253644408394192,1295
225,1,34,1.0,0.3237376186352221,1295
226,1,24,1.0,0.322118930542046,1295
227,1,32,1.0,0.32050833588933575,1295
228,1,28,1.0,0.31890579420988907,1295
229,1,38,1.0,0.3173112652388396,1295
230,1,34,1.0,0.3157247089126454,1295
231,1,26,1.0,0.3141460853680822,1295
232,1,32,1.0,0.3125753549412418,1295
233,1,34,1.0,0.31101247816653554,1295
234,1,24,1.0,0.30945741577570285,1295
235,1,46,1.0,0.3079101286968243,1295
236,1,36,1.0,0.3063705780533402,1295
237,1,38,1.0,0.30483872516307353,1295
238,1,28,1.0,0.3033145315372582,1295
239,1,32,1.0,0.3017979588795719,1295
240,1,36,1.0,0.30028896908517405,1295
241,1,24,1.0,0.2987875242397482,1295
242,1,38,1.0,0.29729358661854943,1295
243,1,24,1.0,0.29580711868545667,1295
244,1,36,1.0,0.2943280830920294,1295
245,1,36,1.0,0.29285644267656924,1295
246,1,38,1.0,0.2913921604631864,1295
247,1,52,1.0,0.28993519966087045,1295
248,1,32,1.0,0.2884855236625661,1295
249,1,26,1.0,0.28704309604425327,1295
250,1,36,1.0,0.285607880564032,1295
251,1,30,1.0,0.28417984116121187,1295
252,1,20,1.0,0.2827589419554058,1295
253,1,32,1.0,0.28134514724562876,1295
254,1,26,1.0,0.2799384215094006,1295
255,1,22,1.0,0.27853872940185365,1295
256,1,22,1.0,0.27714603575484437,1295
257,1,30,1.0,0.2757603055760701,1295
258,1,34,1.0,0.2743815040481898,1295
259,1,32,1.0,0.2730095965279488,1295
260,1,28,1.0,0.27164454854530906,1295
261,1,26,1.0,0.2702863258025825,1295
262,1,34,1.0,0.2689348941735696,1295
263,1,28,1.0,0.26759021970270175,1295
264,1,28,1.0,0.2662522686041882,1295
265,1,24,1.0,0.2649210072611673,1295
266,1,36,1.0,0.26359640222486147,1295
267,1,22,1.0,0.26227842021373715,1295
268,1,34,1.0,0.2609670281126685,1295
269,1,48,1.0,0.25966219297210513,1295
270,1,28,1.0,0.2583638820072446,1295
271,1,28,1.0,0.2570720625972084,1295
272,1,36,1.0,0.25578670228422234,1295
273,1,22,1.0,0.25450776877280124,1295
274,1,28,1.0,0.2532352299289372,1295
275,1,26,1.0,0.2519690537792925,1295
276,1,44,1.0,0.2507092085103961,1295
277,1,24,1.0,0.2494556624678441,1295
278,1,34,1.0,0.24820838415550486,1295
279,1,24,1.0,0.24696734223472733,1295
280,1,24,1.0,0.2457325055235537,1295
281,1,30,1.0,0.24450384299593592,1295
282,1,30,1.0,0.24328132378095624,1295
283,1,30,1.0,0.24206491716205145,1295
284,1,28,1.0,0.2408545925762412,1295
285,1,30,1.0,0.23965031961336,1295
286,1,34,1.0,0.2384520680152932,1295
287,1,20,1.0,0.23725980767521673,1295
288,1,34,1.0,0.23607350863684065,1295
289,1,32,1.0,0.23489314109365644,1295
290,1,30,1.0,0.23371867538818816,1295
291,1,24,1.0,0.23255008201124722,1295
292,1,20,1.0,0.231387331601191,1295
293,1,34,1.0,0.23023039494318503,1295
294,1,28,1.0,0.2290792429684691,1295
295,1,28,1.0,0.22793384675362674,1295
296,1,26,1.0,0.22679417751985861,1295
297,1,28,1.0,0.22566020663225933,1295
298,1,20,1.0,0.22453190559909803,1295
299,1,20,1.0,0.22340924607110255,1295
300,1,34,1.0,0.22229219984074702,1295
301,1,24,1.0,0.2211807388415433,1295
302,1,20,1.0,0.22007483514733558,1295
303,1,38,1.0,0.2189744609715989,1295
304,1,24,1.0,0.2178795886667409,1295
305,1,24,1.0,0.2167901907234072,1295
306,1,24,1.0,0.21570623976979014,1295
