episode,done,steps,return,epsilon,num_states
0,0,2000,0.0,1.0,99
1,0,2000,0.0,0.995,256
2,0,2000,0.0,0.990025,387
3,0,2000,0.0,0.985074875,477
4,0,2000,0.0,0.9801495006250001,485
5,0,2000,0.0,0.9752487531218751,568
6,0,2000,0.0,0.9703725093562657,601
7,0,2000,0.0,0.9655206468094844,645
8,0,2000,0.0,0.960693043575437,772
9,0,2000,0.0,0.9558895783575597,791
10,0,2000,0.0,0.9511101304657719,819
11,0,2000,0.0,0.946354579813443,908
12,0,2000,0.0,0.9416228069143757,953
13,0,2000,0.0,0.9369146928798039,971
14,0,2000,0.0,0.9322301194154049,977
15,0,2000,0.0,0.9275689688183278,977
16,0,2000,0.0,0.9229311239742362,977
17,0,2000,0.0,0.918316468354365,983
18,0,2000,0.0,0.9137248860125932,985
19,0,2000,0.0,0.9091562615825302,999
20,0,2000,0.0,0.9046104802746175,999
21,0,2000,0.0,0.9000874278732445,1001
22,0,2000,0.0,0.8955869907338783,1008
23,0,2000,0.0,0.8911090557802088,1045
24,0,2000,0.0,0.8866535105013078,1084
25,0,2000,0.0,0.8822202429488013,1128
26,0,2000,0.0,0.8778091417340573,1133
27,0,2000,0.0,0.8734200960253871,1135
28,0,2000,0.0,0.8690529955452602,1147
29,0,2000,0.0,0.8647077305675338,1189
30,0,2000,0.0,0.8603841919146962,1214
31,0,2000,0.0,0.8560822709551227,1220
32,0,2000,0.0,0.851801859600347,1226
33,0,2000,0.0,0.8475428503023453,1228
34,1,802,1.0,0.8433051360508336,1229
35,0,2000,0.0,0.8390886103705794,1229
36,0,2000,0.0,0.8348931673187264,1231
37,0,2000,0.0,0.8307187014821328,1231
38,0,2000,0.0,0.8265651079747222,1231
39,1,1292,1.0,0.8224322824348486,1231
40,0,2000,0.0,0.8183201210226743,1231
41,0,2000,0.0,0.8142285204175609,1231
42,0,2000,0.0,0.810157377815473,1231
43,0,2000,0.0,0.8061065909263957,1231
44,0,2000,0.0,0.8020760579717637,1231
45,0,2000,0.0,0.798065677681905,1231
46,1,776,1.0,0.7940753492934954,1231
47,0,2000,0.0,0.7901049725470279,1233
48,0,2000,0.0,0.7861544476842928,1240
49,0,2000,0.0,0.7822236754458713,1241
50,0,2000,0.0,0.778312557068642,1251
51,0,2000,0.0,0.7744209942832988,1251
52,0,2000,0.0,0.7705488893118823,1251
53,0,2000,0.0,0.7666961448653229,1274
54,1,1596,1.0,0.7628626641409962,1282
55,0,2000,0.0,0.7590483508202912,1282
56,0,2000,0.0,0.7552531090661897,1282
57,0,2000,0.0,0.7514768435208588,1282
58,1,1944,1.0,0.7477194593032545,1286
59,0,2000,0.0,0.7439808620067382,1286
60,1,642,1.0,0.7402609576967045,1286
61,0,2000,0.0,0.736559652908221,1286
62,0,2000,0.0,0.7328768546436799,1286
63,1,40,1.0,0.7292124703704616,1286
64,1,106,1.0,0.7255664080186093,1286
65,1,358,1.0,0.7219385759785162,1286
66,1,242,1.0,0.7183288830986236,1286
67,1,70,1.0,0.7147372386831305,1286
68,1,1416,1.0,0.7111635524897149,1298
69,1,88,1.0,0.7076077347272662,1298
70,1,108,1.0,0.7040696960536299,1298
71,1,166,1.0,0.7005493475733617,1298
72,1,60,1.0,0.697046600835495,1298
73,1,166,1.0,0.6935613678313175,1298
74,0,2000,0.0,0.6900935609921609,1298
75,1,56,1.0,0.6866430931872001,1298
76,1,74,1.0,0.6832098777212641,1298
77,0,2000,0.0,0.6797938283326578,1298
78,1,46,1.0,0.6763948591909945,1298
79,1,542,1.0,0.6730128848950395,1298
80,1,54,1.0,0.6696478204705644,1298
81,1,58,1.0,0.6662995813682115,1298
82,1,90,1.0,0.6629680834613705,1298
83,1,220,1.0,0.6596532430440636,1298
84,1,114,1.0,0.6563549768288433,1298
85,1,84,1.0,0.653073201944699,1298
86,1,94,1.0,0.6498078359349755,1298
87,1,84,1.0,0.6465587967553006,1298
88,1,532,1.0,0.6433260027715241,1298
89,1,34,1.0,0.6401093727576664,1298
90,1,72,1.0,0.6369088258938781,1298
91,1,88,1.0,0.6337242817644086,1298
92,1,48,1.0,0.6305556603555866,1298
93,1,44,1.0,0.6274028820538087,1298
94,1,44,1.0,0.6242658676435396,1298
95,1,70,1.0,0.6211445383053219,1298
96,1,76,1.0,0.6180388156137953,1298
97,1,50,1.0,0.6149486215357263,1298
98,0,2000,0.0,0.6118738784280476,1317
99,1,72,1.0,0.6088145090359074,1317
100,1,66,1.0,0.6057704364907278,1317
101,1,48,1.0,0.6027415843082742,1317
102,1,68,1.0,0.5997278763867329,1317
103,1,130,1.0,0.5967292370047992,1317
104,1,90,1.0,0.5937455908197752,1317
105,1,68,1.0,0.5907768628656763,1317
106,0,2000,0.0,0.5878229785513479,1317
107,1,62,1.0,0.5848838636585911,1317
108,1,34,1.0,0.5819594443402982,1317
109,1,46,1.0,0.5790496471185967,1317
110,1,1968,1.0,0.5761543988830038,1317
111,1,754,1.0,0.5732736268885887,1317
112,1,62,1.0,0.5704072587541458,1317
113,1,44,1.0,0.567555222460375,1317
114,1,90,1.0,0.5647174463480732,1317
115,0,2000,0.0,0.5618938591163328,1317
116,1,38,1.0,0.5590843898207511,1317
117,1,74,1.0,0.5562889678716474,1317
118,1,52,1.0,0.5535075230322891,1317
119,1,50,1.0,0.5507399854171277,1317
120,1,28,1.0,0.547986285490042,1317
121,1,1328,1.0,0.5452463540625918,1317
122,1,76,1.0,0.5425201222922789,1317
123,1,44,1.0,0.5398075216808175,1317
124,1,44,1.0,0.5371084840724134,1317
125,1,86,1.0,0.5344229416520513,1317
126,1,48,1.0,0.531750826943791,1317
127,1,64,1.0,0.5290920728090721,1317
128,1,34,1.0,0.5264466124450268,1317
129,1,64,1.0,0.5238143793828016,1317
130,1,40,1.0,0.5211953074858876,1317
131,1,34,1.0,0.5185893309484582,1317
132,1,60,1.0,0.5159963842937159,1317
133,1,56,1.0,0.5134164023722473,1317
134,1,52,1.0,0.510849320360386,1317
135,1,32,1.0,0.5082950737585841,1317
136,1,56,1.0,0.5057535983897912,1317
137,1,34,1.0,0.5032248303978422,1317
138,1,70,1.0,0.500708706245853,1317
139,1,26,1.0,0.4982051627146237,1317
140,1,38,1.0,0.49571413690105054,1317
141,0,2000,0.0,0.4932355662165453,1318
142,1,94,1.0,0.4907693883854626,1318
143,1,62,1.0,0.4883155414435353,1318
144,1,58,1.0,0.4858739637363176,1318
145,1,34,1.0,0.483444593917636,1318
146,1,34,1.0,0.4810273709480478,1318
147,1,60,1.0,0.47862223409330756,1318
148,1,44,1.0,0.47622912292284103,1318
149,0,2000,0.0,0.4738479773082268,1319
150,1,28,1.0,0.47147873742168567,1319
151,1,32,1.0,0.46912134373457726,1319
152,1,62,1.0,0.46677573701590436,1319
153,1,36,1.0,0.46444185833082485,1319
154,1,34,1.0,0.46211964903917074,1319
155,1,22,1.0,0.4598090507939749,1319
156,0,2000,0.0,0.457510005540005,1319
157,1,38,1.0,0.45522245551230495,1319
158,0,2000,0.0,0.4529463432347434,1322
159,1,52,1.0,0.4506816115185697,1322
160,1,52,1.0,0.4484282034609769,1322
161,1,112,1.0,0.446186062443672,1322
162,1,38,1.0,0.4439551321314536,1322
163,1,30,1.0,0.4417353564707963,1322
164,1,40,1.0,0.43952667968844233,1322
165,1,30,1.0,0.43732904629000013,1322
166,1,54,1.0,0.4351424010585501,1322
167,1,58,1.0,0.43296668905325736,1322
168,1,42,1.0,0.43080185560799106,1322
169,1,48,1.0,0.4286478463299511,1322
170,1,30,1.0,0.42650460709830135,1322
171,1,30,1.0,0.42437208406280985,1322
172,1,56,1.0,0.4222502236424958,1322
173,1,34,1.0,0.42013897252428334,1322
174,1,46,1.0,0.4180382776616619,1322
175,1,26,1.0,0.4159480862733536,1322
176,1,70,1.0,0.41386834584198684,1322
177,1,42,1.0,0.4117990041127769,1322
178,1,38,1.0,0.40974000909221303,1322
179,1,32,1.0,0.40769130904675194,1322
180,1,28,1.0,0.40565285250151817,1322
181,1,34,1.0,0.4036245882390106,1322
182,1,34,1.0,0.4016064652978155,1322
183,1,40,1.0,0.3995984329713264,1322
184,1,50,1.0,0.3976004408064698,1322
185,1,40,1.0,0.39561243860243744,1322
186,1,22,1.0,0.3936343764094253,1322
187,1,38,1.0,0.39166620452737816,1322
188,1,32,1.0,0.3897078735047413,1322
189,1,40,1.0,0.3877593341372176,1322
190,1,46,1.0,0.3858205374665315,1322
191,1,30,1.0,0.38389143477919885,1322
192,1,28,1.0,0.3819719776053028,1322
193,1,48,1.0,0.3800621177172763,1322
194,1,36,1.0,0.37816180712868996,1322
195,1,46,1.0,0.37627099809304654,1322
196,1,46,1.0,0.3743896431025813,1322
197,1,1124,1.0,0.37251769488706843,1322
198,1,26,1.0,0.3706551064126331,1322
199,1,32,1.0,0.36880183088056995,1322
200,1,20,1.0,0.3669578217261671,1322
201,1,28,1.0,0.36512303261753626,1322
202,1,36,1.0,0.3632974174544486,1322
203,1,30,1.0,0.3614809303671764,1322
204,1,28,1.0,0.3596735257153405,1322
205,1,40,1.0,0.3578751580867638,1322
206,1,38,1.0,0.35608578229633,1322
207,1,60,1.0,0.3543053533848483,1322
208,1,54,1.0,0.35253382661792404,1322
209,1,22,1.0,0.3507711574848344,1322
