episode,done,steps,return,epsilon,num_states
0,0,2000,0.0,1.0,447
1,0,2000,0.0,0.999,853
2,0,2000,0.0,0.998001,1171
3,0,2000,0.0,0.997002999,1555
4,1,542,1.0,0.996005996001,1666
5,1,1674,1.0,0.995009990004999,2042
6,0,2000,0.0,0.994014980014994,2488
7,0,2000,0.0,0.993020965034979,2857
8,0,2000,0.0,0.9920279440699441,3199
9,0,2000,0.0,0.9910359161258742,3570
10,1,1490,1.0,0.9900448802097482,3783
11,1,1170,1.0,0.9890548353295385,3962
12,1,558,1.0,0.988065780494209,4108
13,1,960,1.0,0.9870777147137147,4202
14,1,1193,1.0,0.986090636999001,4421
15,0,2000,0.0,0.9851045463620021,4696
16,0,2000,0.0,0.98411944181564,5182
17,0,2000,0.0,0.9831353223738244,5527
18,0,2000,0.0,0.9821521870514506,5750
19,0,2000,0.0,0.9811700348643991,5895
20,1,470,1.0,0.9801888648295347,5949
21,0,2000,0.0,0.9792086759647052,6336
22,1,645,1.0,0.9782294672887405,6495
23,0,2000,0.0,0.9772512378214517,6793
24,0,2000,0.0,0.9762739865836303,7071
25,0,2000,0.0,0.9752977125970467,7465
26,0,2000,0.0,0.9743224148844496,7807
27,0,2000,0.0,0.9733480924695651,7997
28,0,2000,0.0,0.9723747443770956,8304
29,0,2000,0.0,0.9714023696327185,8568
30,0,2000,0.0,0.9704309672630859,8952
31,0,2000,0.0,0.9694605362958227,9057
32,0,2000,0.0,0.9684910757595269,9346
33,0,2000,0.0,0.9675225846837673,9546
34,0,2000,0.0,0.9665550620990835,9802
35,0,2000,0.0,0.9655885070369844,9997
36,0,2000,0.0,0.9646229185299474,10309
37,0,2000,0.0,0.9636582956114175,10680
38,0,2000,0.0,0.9626946373158061,10874
39,0,2000,0.0,0.9617319426784903,11238
40,0,2000,0.0,0.9607702107358118,11594
41,0,2000,0.0,0.959809440525076,11909
42,0,2000,0.0,0.9588496310845509,12189
43,0,2000,0.0,0.9578907814534664,12394
44,0,2000,0.0,0.9569328906720129,12415
45,0,2000,0.0,0.9559759577813409,12654
46,1,1946,1.0,0.9550199818235596,12885
47,0,2000,0.0,0.9540649618417361,13138
48,0,2000,0.0,0.9531108968798944,13306
49,0,2000,0.0,0.9521577859830145,13543
50,0,2000,0.0,0.9512056281970315,13859
51,0,2000,0.0,0.9502544225688344,13911
52,1,1349,1.0,0.9493041681462656,14041
53,0,2000,0.0,0.9483548639781193,14252
54,0,2000,0.0,0.9474065091141411,14491
55,0,2000,0.0,0.946459102605027,14683
56,0,2000,0.0,0.9455126435024219,14870
57,0,2000,0.0,0.9445671308589195,14947
58,0,2000,0.0,0.9436225637280606,15243
59,0,2000,0.0,0.9426789411643326,15412
60,1,1237,1.0,0.9417362622231683,15547
61,0,2000,0.0,0.9407945259609451,15835
62,0,2000,0.0,0.9398537314349842,16106
63,0,2000,0.0,0.9389138777035492,16323
64,0,2000,0.0,0.9379749638258457,16418
65,0,2000,0.0,0.9370369888620198,16528
66,0,2000,0.0,0.9360999518731578,16740
67,0,2000,0.0,0.9351638519212846,16999
68,0,2000,0.0,0.9342286880693633,17222
69,0,2000,0.0,0.933294459381294,17377
70,1,1465,1.0,0.9323611649219127,17465
71,0,2000,0.0,0.9314288037569908,17615
72,1,577,1.0,0.9304973749532338,17653
73,0,2000,0.0,0.9295668775782806,17718
74,0,2000,0.0,0.9286373107007023,18005
75,0,2000,0.0,0.9277086733900016,18261
76,1,1088,1.0,0.9267809647166116,18412
77,0,2000,0.0,0.925854183751895,18494
78,0,2000,0.0,0.9249283295681431,18746
79,0,2000,0.0,0.9240034012385749,18966
80,0,2000,0.0,0.9230793978373364,19126
81,0,2000,0.0,0.9221563184394991,19289
82,0,2000,0.0,0.9212341621210596,19555
83,0,2000,0.0,0.9203129279589385,19619
84,0,2000,0.0,0.9193926150309796,19903
85,0,2000,0.0,0.9184732224159486,20134
86,0,2000,0.0,0.9175547491935327,20373
87,0,2000,0.0,0.9166371944443392,20410
88,0,2000,0.0,0.9157205572498949,20561
89,0,2000,0.0,0.914804836692645,20751
90,0,2000,0.0,0.9138900318559524,21147
91,0,2000,0.0,0.9129761418240965,21256
92,0,2000,0.0,0.9120631656822724,21297
93,0,2000,0.0,0.9111511025165902,21545
94,0,2000,0.0,0.9102399514140735,21662
95,0,2000,0.0,0.9093297114626595,21772
96,0,2000,0.0,0.9084203817511969,21843
97,0,2000,0.0,0.9075119613694457,21877
98,0,2000,0.0,0.9066044494080763,21956
99,0,2000,0.0,0.9056978449586682,22154
100,1,204,1.0,0.9047921471137096,22156
101,0,2000,0.0,0.9038873549665959,22300
102,0,2000,0.0,0.9029834676116293,22504
103,0,2000,0.0,0.9020804841440176,22654
104,1,1123,1.0,0.9011784036598737,22710
105,1,960,1.0,0.9002772252562138,22743
106,0,2000,0.0,0.8993769480309576,22841
