episode,done,steps,return,epsilon,num_states
0,0,2000,0.0,1.0,183
1,0,2000,0.0,0.995,335
2,0,2000,0.0,0.990025,404
3,0,2000,0.0,0.985074875,492
4,1,774,1.0,0.9801495006250001,511
5,0,2000,0.0,0.9752487531218751,514
6,0,2000,0.0,0.9703725093562657,537
7,0,2000,0.0,0.9655206468094844,606
8,0,2000,0.0,0.960693043575437,645
9,0,2000,0.0,0.9558895783575597,648
10,1,678,1.0,0.9511101304657719,665
11,0,2000,0.0,0.946354579813443,674
12,0,2000,0.0,0.9416228069143757,751
13,1,1104,1.0,0.9369146928798039,775
14,0,2000,0.0,0.9322301194154049,857
15,1,450,1.0,0.9275689688183278,880
16,0,2000,0.0,0.9229311239742362,932
17,0,2000,0.0,0.918316468354365,971
18,1,468,1.0,0.9137248860125932,971
19,0,2000,0.0,0.9091562615825302,1014
20,0,2000,0.0,0.9046104802746175,1054
21,1,1640,1.0,0.9000874278732445,1082
22,1,1394,1.0,0.8955869907338783,1153
23,1,720,1.0,0.8911090557802088,1154
24,1,260,1.0,0.8866535105013078,1154
25,1,606,1.0,0.8822202429488013,1160
26,1,1190,1.0,0.8778091417340573,1208
27,1,492,1.0,0.8734200960253871,1217
28,1,462,1.0,0.8690529955452602,1217
29,1,404,1.0,0.8647077305675338,1223
30,1,340,1.0,0.8603841919146962,1223
31,1,502,1.0,0.8560822709551227,1227
32,1,528,1.0,0.851801859600347,1227
33,1,322,1.0,0.8475428503023453,1227
34,1,406,1.0,0.8433051360508336,1231
35,1,742,1.0,0.8390886103705794,1233
36,1,84,1.0,0.8348931673187264,1233
37,1,334,1.0,0.8307187014821328,1233
38,1,700,1.0,0.8265651079747222,1236
39,1,120,1.0,0.8224322824348486,1236
40,1,316,1.0,0.8183201210226743,1236
41,1,450,1.0,0.8142285204175609,1243
42,1,122,1.0,0.810157377815473,1243
43,1,472,1.0,0.8061065909263957,1246
44,1,682,1.0,0.8020760579717637,1250
45,1,240,1.0,0.798065677681905,1250
46,1,418,1.0,0.7940753492934954,1254
47,1,1156,1.0,0.7901049725470279,1266
48,1,420,1.0,0.7861544476842928,1269
49,1,118,1.0,0.7822236754458713,1269
50,1,272,1.0,0.778312557068642,1269
51,1,86,1.0,0.7744209942832988,1269
52,1,298,1.0,0.7705488893118823,1269
53,1,286,1.0,0.7666961448653229,1269
54,1,152,1.0,0.7628626641409962,1269
55,1,1504,1.0,0.7590483508202912,1269
56,1,116,1.0,0.7552531090661897,1269
57,1,84,1.0,0.7514768435208588,1269
58,1,82,1.0,0.7477194593032545,1269
59,1,118,1.0,0.7439808620067382,1269
60,1,342,1.0,0.7402609576967045,1272
61,1,326,1.0,0.736559652908221,1273
62,1,124,1.0,0.7328768546436799,1274
63,1,138,1.0,0.7292124703704616,1274
64,1,70,1.0,0.7255664080186093,1274
65,1,40,1.0,0.7219385759785162,1274
66,1,122,1.0,0.7183288830986236,1274
67,1,152,1.0,0.7147372386831305,1274
68,1,126,1.0,0.7111635524897149,1274
69,1,166,1.0,0.7076077347272662,1276
70,1,270,1.0,0.7040696960536299,1278
71,1,116,1.0,0.7005493475733617,1278
72,1,66,1.0,0.697046600835495,1278
73,1,164,1.0,0.6935613678313175,1278
74,1,64,1.0,0.6900935609921609,1278
75,1,84,1.0,0.6866430931872001,1278
76,1,112,1.0,0.6832098777212641,1278
77,1,60,1.0,0.6797938283326578,1278
78,1,70,1.0,0.6763948591909945,1278
79,1,130,1.0,0.6730128848950395,1278
80,1,144,1.0,0.6696478204705644,1278
81,1,68,1.0,0.6662995813682115,1278
82,1,92,1.0,0.6629680834613705,1278
83,1,106,1.0,0.6596532430440636,1278
84,1,98,1.0,0.6563549768288433,1278
85,1,62,1.0,0.653073201944699,1278
86,1,164,1.0,0.6498078359349755,1278
87,1,68,1.0,0.6465587967553006,1278
88,1,84,1.0,0.6433260027715241,1278
89,1,122,1.0,0.6401093727576664,1278
90,1,56,1.0,0.6369088258938781,1278
91,1,90,1.0,0.6337242817644086,1278
92,1,116,1.0,0.6305556603555866,1278
93,1,62,1.0,0.6274028820538087,1278
94,1,42,1.0,0.6242658676435396,1278
95,1,44,1.0,0.6211445383053219,1278
96,1,40,1.0,0.6180388156137953,1278
97,1,58,1.0,0.6149486215357263,1278
98,1,54,1.0,0.6118738784280476,1278
99,1,46,1.0,0.6088145090359074,1278
100,1,52,1.0,0.6057704364907278,1278
101,1,72,1.0,0.6027415843082742,1278
102,1,44,1.0,0.5997278763867329,1278
103,1,38,1.0,0.5967292370047992,1278
104,1,40,1.0,0.5937455908197752,1278
105,1,46,1.0,0.5907768628656763,1278
106,1,42,1.0,0.5878229785513479,1278
107,1,64,1.0,0.5848838636585911,1278
108,1,114,1.0,0.5819594443402982,1278
109,1,48,1.0,0.5790496471185967,1278
110,1,82,1.0,0.5761543988830038,1278
111,1,42,1.0,0.5732736268885887,1278
112,1,72,1.0,0.5704072587541458,1278
113,1,48,1.0,0.567555222460375,1278
114,1,44,1.0,0.5647174463480732,1278
115,1,52,1.0,0.5618938591163328,1278
116,1,84,1.0,0.5590843898207511,1278
117,1,98,1.0,0.5562889678716474,1278
118,1,68,1.0,0.5535075230322891,1278
119,1,44,1.0,0.5507399854171277,1278
120,1,32,1.0,0.547986285490042,1278
121,1,32,1.0,0.5452463540625918,1278
122,1,96,1.0,0.5425201222922789,1278
123,1,86,1.0,0.5398075216808175,1278
124,1,42,1.0,0.5371084840724134,1278
125,1,38,1.0,0.5344229416520513,1278
126,1,52,1.0,0.531750826943791,1278
127,1,26,1.0,0.5290920728090721,1278
128,1,92,1.0,0.5264466124450268,1278
129,1,36,1.0,0.5238143793828016,1278
130,1,100,1.0,0.5211953074858876,1278
131,1,84,1.0,0.5185893309484582,1278
132,1,52,1.0,0.5159963842937159,1278
133,1,44,1.0,0.5134164023722473,1278
134,1,42,1.0,0.510849320360386,1278
