episode,done,steps,return,epsilon,num_states
0,0,2000,0.0,1.0,36
1,0,2000,0.0,0.995,46
2,0,2000,0.0,0.990025,52
3,0,2000,0.0,0.985074875,58
4,0,2000,0.0,0.9801495006250001,62
5,0,2000,0.0,0.9752487531218751,62
6,0,2000,0.0,0.9703725093562657,62
7,0,2000,0.0,0.9655206468094844,63
8,0,2000,0.0,0.960693043575437,63
9,0,2000,0.0,0.9558895783575597,63
10,0,2000,0.0,0.9511101304657719,63
11,0,2000,0.0,0.946354579813443,63
12,0,2000,0.0,0.9416228069143757,63
13,0,2000,0.0,0.9369146928798039,63
14,0,2000,0.0,0.9322301194154049,63
15,0,2000,0.0,0.9275689688183278,63
16,0,2000,0.0,0.9229311239742362,63
17,0,2000,0.0,0.918316468354365,63
18,0,2000,0.0,0.9137248860125932,63
19,0,2000,0.0,0.9091562615825302,63
20,0,2000,0.0,0.9046104802746175,63
21,0,2000,0.0,0.9000874278732445,63
22,0,2000,0.0,0.8955869907338783,63
23,0,2000,0.0,0.8911090557802088,63
24,0,2000,0.0,0.8866535105013078,63
25,0,2000,0.0,0.8822202429488013,63
26,0,2000,0.0,0.8778091417340573,63
27,0,2000,0.0,0.8734200960253871,63
28,0,2000,0.0,0.8690529955452602,63
29,0,2000,0.0,0.8647077305675338,63
30,0,2000,0.0,0.8603841919146962,63
31,0,2000,0.0,0.8560822709551227,63
32,0,2000,0.0,0.851801859600347,63
33,0,2000,0.0,0.8475428503023453,63
34,0,2000,0.0,0.8433051360508336,63
35,0,2000,0.0,0.8390886103705794,63
36,0,2000,0.0,0.8348931673187264,63
37,0,2000,0.0,0.8307187014821328,63
38,0,2000,0.0,0.8265651079747222,63
39,0,2000,0.0,0.8224322824348486,63
40,0,2000,0.0,0.8183201210226743,63
41,0,2000,0.0,0.8142285204175609,63
42,0,2000,0.0,0.810157377815473,63
43,0,2000,0.0,0.8061065909263957,63
44,0,2000,0.0,0.8020760579717637,63
45,0,2000,0.0,0.798065677681905,63
46,0,2000,0.0,0.7940753492934954,63
47,0,2000,0.0,0.7901049725470279,63
48,0,2000,0.0,0.7861544476842928,63
49,0,2000,0.0,0.7822236754458713,63
50,0,2000,0.0,0.778312557068642,63
51,0,2000,0.0,0.7744209942832988,63
52,0,2000,0.0,0.7705488893118823,63
53,0,2000,0.0,0.7666961448653229,63
54,0,2000,0.0,0.7628626641409962,63
55,0,2000,0.0,0.7590483508202912,63
56,0,2000,0.0,0.7552531090661897,63
57,0,2000,0.0,0.7514768435208588,63
58,0,2000,0.0,0.7477194593032545,63
59,0,2000,0.0,0.7439808620067382,63
60,0,2000,0.0,0.7402609576967045,63
61,0,2000,0.0,0.736559652908221,63
62,0,2000,0.0,0.7328768546436799,63
63,0,2000,0.0,0.7292124703704616,63
64,0,2000,0.0,0.7255664080186093,63
65,0,2000,0.0,0.7219385759785162,63
66,0,2000,0.0,0.7183288830986236,63
67,0,2000,0.0,0.7147372386831305,63
68,0,2000,0.0,0.7111635524897149,63
69,0,2000,0.0,0.7076077347272662,63
70,0,2000,0.0,0.7040696960536299,63
71,0,2000,0.0,0.7005493475733617,63
72,0,2000,0.0,0.697046600835495,63
73,0,2000,0.0,0.6935613678313175,63
74,0,2000,0.0,0.6900935609921609,63
75,0,2000,0.0,0.6866430931872001,63
76,0,2000,0.0,0.6832098777212641,63
77,0,2000,0.0,0.6797938283326578,63
78,0,2000,0.0,0.6763948591909945,63
79,0,2000,0.0,0.6730128848950395,63
80,0,2000,0.0,0.6696478204705644,63
81,0,2000,0.0,0.6662995813682115,63
82,0,2000,0.0,0.6629680834613705,63
83,0,2000,0.0,0.6596532430440636,63
84,0,2000,0.0,0.6563549768288433,63
85,0,2000,0.0,0.653073201944699,63
86,0,2000,0.0,0.6498078359349755,63
87,0,2000,0.0,0.6465587967553006,63
88,0,2000,0.0,0.6433260027715241,63
89,0,2000,0.0,0.6401093727576664,63
90,0,2000,0.0,0.6369088258938781,63
91,0,2000,0.0,0.6337242817644086,63
92,0,2000,0.0,0.6305556603555866,63
93,0,2000,0.0,0.6274028820538087,63
94,0,2000,0.0,0.6242658676435396,63
95,0,2000,0.0,0.6211445383053219,63
96,0,2000,0.0,0.6180388156137953,63
97,0,2000,0.0,0.6149486215357263,63
98,0,2000,0.0,0.6118738784280476,63
99,0,2000,0.0,0.6088145090359074,63
100,0,2000,0.0,0.6057704364907278,63
101,0,2000,0.0,0.6027415843082742,63
102,0,2000,0.0,0.5997278763867329,63
103,0,2000,0.0,0.5967292370047992,63
104,0,2000,0.0,0.5937455908197752,63
105,0,2000,0.0,0.5907768628656763,63
106,0,2000,0.0,0.5878229785513479,63
107,0,2000,0.0,0.5848838636585911,63
108,0,2000,0.0,0.5819594443402982,63
109,0,2000,0.0,0.5790496471185967,63
110,0,2000,0.0,0.5761543988830038,63
111,0,2000,0.0,0.5732736268885887,63
112,0,2000,0.0,0.5704072587541458,63
113,0,2000,0.0,0.567555222460375,63
114,0,2000,0.0,0.5647174463480732,63
115,0,2000,0.0,0.5618938591163328,63
116,0,2000,0.0,0.5590843898207511,63
117,0,2000,0.0,0.5562889678716474,63
118,0,2000,0.0,0.5535075230322891,63
119,0,2000,0.0,0.5507399854171277,63
120,0,2000,0.0,0.547986285490042,63
121,0,2000,0.0,0.5452463540625918,63
122,0,2000,0.0,0.5425201222922789,63
123,0,2000,0.0,0.5398075216808175,63
124,0,2000,0.0,0.5371084840724134,63
125,0,2000,0.0,0.5344229416520513,63
126,0,2000,0.0,0.531750826943791,63
127,0,2000,0.0,0.5290920728090721,63
128,0,2000,0.0,0.5264466124450268,63
129,0,2000,0.0,0.5238143793828016,63
