episode,done,steps,return,epsilon,num_states
0,1,642,1.0,1.0,88
1,1,874,1.0,0.995,107
2,1,1802,1.0,0.990025,165
3,1,860,1.0,0.985074875,192
4,0,2000,0.0,0.9801495006250001,253
5,0,2000,0.0,0.9752487531218751,310
6,1,1324,1.0,0.9703725093562657,338
7,1,688,1.0,0.9655206468094844,340
8,1,1314,1.0,0.960693043575437,342
9,1,384,1.0,0.9558895783575597,342
10,1,800,1.0,0.9511101304657719,344
11,1,466,1.0,0.946354579813443,344
12,1,762,1.0,0.9416228069143757,345
13,1,388,1.0,0.9369146928798039,367
14,1,744,1.0,0.9322301194154049,368
15,1,1224,1.0,0.9275689688183278,375
16,1,756,1.0,0.9229311239742362,375
17,1,620,1.0,0.918316468354365,387
18,1,220,1.0,0.9137248860125932,387
19,1,864,1.0,0.9091562615825302,387
20,1,120,1.0,0.9046104802746175,387
21,1,1672,1.0,0.9000874278732445,388
22,1,414,1.0,0.8955869907338783,388
23,1,178,1.0,0.8911090557802088,388
24,1,418,1.0,0.8866535105013078,388
25,1,162,1.0,0.8822202429488013,388
26,1,42,1.0,0.8778091417340573,388
27,1,104,1.0,0.8734200960253871,388
28,1,626,1.0,0.8690529955452602,388
29,1,352,1.0,0.8647077305675338,397
30,1,420,1.0,0.8603841919146962,397
31,1,134,1.0,0.8560822709551227,397
32,1,262,1.0,0.851801859600347,397
33,1,214,1.0,0.8475428503023453,397
34,1,182,1.0,0.8433051360508336,397
35,1,282,1.0,0.8390886103705794,397
36,1,168,1.0,0.8348931673187264,397
37,1,120,1.0,0.8307187014821328,397
38,1,66,1.0,0.8265651079747222,397
39,1,142,1.0,0.8224322824348486,397
40,1,278,1.0,0.8183201210226743,397
41,1,350,1.0,0.8142285204175609,397
42,1,78,1.0,0.810157377815473,397
43,1,152,1.0,0.8061065909263957,397
44,1,152,1.0,0.8020760579717637,397
45,1,80,1.0,0.798065677681905,397
46,1,66,1.0,0.7940753492934954,397
47,1,76,1.0,0.7901049725470279,397
48,1,28,1.0,0.7861544476842928,397
49,1,84,1.0,0.7822236754458713,397
50,1,128,1.0,0.778312557068642,397
51,1,204,1.0,0.7744209942832988,397
52,1,98,1.0,0.7705488893118823,397
53,1,164,1.0,0.7666961448653229,397
54,1,172,1.0,0.7628626641409962,397
55,1,114,1.0,0.7590483508202912,397
56,1,226,1.0,0.7552531090661897,397
57,1,176,1.0,0.7514768435208588,397
58,1,52,1.0,0.7477194593032545,397
59,1,100,1.0,0.7439808620067382,397
60,1,62,1.0,0.7402609576967045,397
61,1,82,1.0,0.736559652908221,397
62,1,36,1.0,0.7328768546436799,397
63,1,62,1.0,0.7292124703704616,397
64,1,92,1.0,0.7255664080186093,397
65,1,62,1.0,0.7219385759785162,397
66,1,40,1.0,0.7183288830986236,397
67,1,146,1.0,0.7147372386831305,397
68,1,96,1.0,0.7111635524897149,397
69,1,20,1.0,0.7076077347272662,397
